"Time.results.were.received","MD5.hash.of.participant.s.IP.address","Controller.name","Item.number","Element.number","Type","Group.Ibex","PennElementType","PennElementName","Parameter","Value","EventTime","ID","Block","Group","Item","Condition","Stroop_answer","Question_answer","Reading.time","NA.","Sentence..or.sentence.MD5.","Comments"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",61,0,"block1","NULL","PennController","63","_Header_","End",1586116169906,"Kayla","1",1,39,"F",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",61,0,"block1","NULL","Selector","stroop_response2","Selection","2",1586116175698,"Kayla","1",1,39,"F",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",61,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","1","The",1586116173613,"Kayla","1",1,39,"F",2,1,"325","false","The former drug addict's memoirs were met with critical acclaim.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",61,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","2","former",1586116173613,"Kayla","1",1,39,"F",2,1,"290","false","The former drug addict's memoirs were met with critical acclaim.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",61,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","3","drug",1586116173613,"Kayla","1",1,39,"F",2,1,"175","false","The former drug addict's memoirs were met with critical acclaim.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",61,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","4","addict's",1586116173613,"Kayla","1",1,39,"F",2,1,"265","false","The former drug addict's memoirs were met with critical acclaim.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",61,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","5","memoirs",1586116173613,"Kayla","1",1,39,"F",2,1,"312","false","The former drug addict's memoirs were met with critical acclaim.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",61,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","6","were",1586116173613,"Kayla","1",1,39,"F",2,1,"300","false","The former drug addict's memoirs were met with critical acclaim.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",61,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","7","met",1586116173613,"Kayla","1",1,39,"F",2,1,"156","false","The former drug addict's memoirs were met with critical acclaim.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",61,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","8","with",1586116173613,"Kayla","1",1,39,"F",2,1,"202","false","The former drug addict's memoirs were met with critical acclaim.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",61,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","9","critical",1586116173613,"Kayla","1",1,39,"F",2,1,"321","false","The former drug addict's memoirs were met with critical acclaim.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",61,0,"block1","NULL","Controller-DashedSentence","DashedSentence2","10","acclaim.",1586116173613,"Kayla","1",1,39,"F",2,1,"311","false","The former drug addict's memoirs were met with critical acclaim.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",61,0,"block1","NULL","Controller-Question","Question2","Were the former drug addict's memoires met with acclaim?","no",1586116174393,"Kayla","1",1,39,"F",2,1,"NULL","571","Any addtional parameters were appended as additional columns",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",61,0,"block1","NULL","Controller-Question","Question2","Were the former drug addict's memoires met with acclaim?","no",1586116175699,"Kayla","1",1,39,"F",2,1,"NULL","1877","Any addtional parameters were appended as additional columns",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",61,0,"block1","NULL","PennController","63","_Trial_","End",1586116175906,"Kayla","1",1,39,"F",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",55,0,"block1","NULL","PennController","57","_Trial_","Start",1586116175908,"Kayla","1",1,3,"C",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",55,0,"block1","NULL","PennController","57","_Header_","Start",1586116175908,"Kayla","1",1,3,"C",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",55,0,"block1","NULL","PennController","57","_Header_","End",1586116176172,"Kayla","1",1,3,"C",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",55,0,"block1","NULL","Selector","stroop_response","Selection","2",1586116177261,"Kayla","1",1,3,"C",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",55,0,"block1","NULL","Controller-DashedSentence","DashedSentence","1","The",1586116181418,"Kayla","1",1,3,"C",2,1,"343","false","The computer programmers guaranteed the hard problem knew what to do.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",55,0,"block1","NULL","Controller-DashedSentence","DashedSentence","2","computer",1586116181418,"Kayla","1",1,3,"C",2,1,"263","false","The computer programmers guaranteed the hard problem knew what to do.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",55,0,"block1","NULL","Controller-DashedSentence","DashedSentence","3","programmers",1586116181418,"Kayla","1",1,3,"C",2,1,"174","false","The computer programmers guaranteed the hard problem knew what to do.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",55,0,"block1","NULL","Controller-DashedSentence","DashedSentence","4","guaranteed",1586116181418,"Kayla","1",1,3,"C",2,1,"254","false","The computer programmers guaranteed the hard problem knew what to do.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",55,0,"block1","NULL","Controller-DashedSentence","DashedSentence","5","the",1586116181418,"Kayla","1",1,3,"C",2,1,"292","false","The computer programmers guaranteed the hard problem knew what to do.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",55,0,"block1","NULL","Controller-DashedSentence","DashedSentence","6","hard",1586116181418,"Kayla","1",1,3,"C",2,1,"263","false","The computer programmers guaranteed the hard problem knew what to do.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",55,0,"block1","NULL","Controller-DashedSentence","DashedSentence","7","problem",1586116181418,"Kayla","1",1,3,"C",2,1,"163","false","The computer programmers guaranteed the hard problem knew what to do.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",55,0,"block1","NULL","Controller-DashedSentence","DashedSentence","8","knew",1586116181418,"Kayla","1",1,3,"C",2,1,"260","false","The computer programmers guaranteed the hard problem knew what to do.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",55,0,"block1","NULL","Controller-DashedSentence","DashedSentence","9","what",1586116181418,"Kayla","1",1,3,"C",2,1,"284","false","The computer programmers guaranteed the hard problem knew what to do.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",55,0,"block1","NULL","Controller-DashedSentence","DashedSentence","10","to",1586116181418,"Kayla","1",1,3,"C",2,1,"281","false","The computer programmers guaranteed the hard problem knew what to do.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",55,0,"block1","NULL","Controller-DashedSentence","DashedSentence","11","do.",1586116181418,"Kayla","1",1,3,"C",2,1,"397","false","The computer programmers guaranteed the hard problem knew what to do.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",55,0,"block1","NULL","Controller-Question","Question","Were the programmers guaranteed the hard problem?","yes",1586116182092,"Kayla","1",1,3,"C",2,1,"NULL","470","Any addtional parameters were appended as additional columns",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",55,0,"block1","NULL","PennController","57","_Trial_","End",1586116182306,"Kayla","1",1,3,"C",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",64,0,"break","NULL","PennController","6","_Trial_","Start",1586116182309,"Kayla","NULL",NA,NA,"",NA,NA,"","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",64,0,"break","NULL","PennController","6","_Header_","Start",1586116182309,"Kayla","NULL",NA,NA,"",NA,NA,"","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",64,0,"break","NULL","PennController","6","_Header_","End",1586116182572,"Kayla","NULL",NA,NA,"",NA,NA,"","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",64,0,"break","NULL","PennController","6","_Trial_","End",1586116389000,"Kayla","NULL",NA,NA,"",NA,NA,"","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",65,0,"countdown2","NULL","PennController","7","_Trial_","Start",1586116389003,"Kayla","NULL",NA,NA,"",NA,NA,"","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",65,0,"countdown2","NULL","PennController","7","_Header_","Start",1586116389003,"Kayla","NULL",NA,NA,"",NA,NA,"","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",65,0,"countdown2","NULL","PennController","7","_Header_","End",1586116389269,"Kayla","NULL",NA,NA,"",NA,NA,"","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",65,0,"countdown2","NULL","PennController","7","_Trial_","End",1586116392834,"Kayla","NULL",NA,NA,"",NA,NA,"","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","PennController","74","_Trial_","Start",1586116392836,"Kayla","2",1,45,"F",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","PennController","74","_Header_","Start",1586116392836,"Kayla","2",1,45,"F",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","PennController","74","_Header_","End",1586116393102,"Kayla","2",1,45,"F",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","Selector","stroop_response2","Selection","2",1586116407240,"Kayla","2",1,45,"F",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","Controller-DashedSentence","DashedSentence2","1","The",1586116401477,"Kayla","2",1,45,"F",3,1,"612","false","The quilts were sold by the side of the road for ten pounds.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","Controller-DashedSentence","DashedSentence2","2","quilts",1586116401477,"Kayla","2",1,45,"F",3,1,"316","false","The quilts were sold by the side of the road for ten pounds.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","Controller-DashedSentence","DashedSentence2","3","were",1586116401477,"Kayla","2",1,45,"F",3,1,"1162","false","The quilts were sold by the side of the road for ten pounds.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","Controller-DashedSentence","DashedSentence2","4","sold",1586116401477,"Kayla","2",1,45,"F",3,1,"392","false","The quilts were sold by the side of the road for ten pounds.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","Controller-DashedSentence","DashedSentence2","5","by",1586116401477,"Kayla","2",1,45,"F",3,1,"530","false","The quilts were sold by the side of the road for ten pounds.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","Controller-DashedSentence","DashedSentence2","6","the",1586116401477,"Kayla","2",1,45,"F",3,1,"413","false","The quilts were sold by the side of the road for ten pounds.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","Controller-DashedSentence","DashedSentence2","7","side",1586116401477,"Kayla","2",1,45,"F",3,1,"465","false","The quilts were sold by the side of the road for ten pounds.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","Controller-DashedSentence","DashedSentence2","8","of",1586116401477,"Kayla","2",1,45,"F",3,1,"525","false","The quilts were sold by the side of the road for ten pounds.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","Controller-DashedSentence","DashedSentence2","9","the",1586116401477,"Kayla","2",1,45,"F",3,1,"471","false","The quilts were sold by the side of the road for ten pounds.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","Controller-DashedSentence","DashedSentence2","10","road",1586116401477,"Kayla","2",1,45,"F",3,1,"538","false","The quilts were sold by the side of the road for ten pounds.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","Controller-DashedSentence","DashedSentence2","11","for",1586116401477,"Kayla","2",1,45,"F",3,1,"495","false","The quilts were sold by the side of the road for ten pounds.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","Controller-DashedSentence","DashedSentence2","12","ten",1586116401477,"Kayla","2",1,45,"F",3,1,"460","false","The quilts were sold by the side of the road for ten pounds.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","Controller-DashedSentence","DashedSentence2","13","pounds.",1586116401477,"Kayla","2",1,45,"F",3,1,"555","false","The quilts were sold by the side of the road for ten pounds.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","Controller-Question","Question2","Were the quilts sold by the side of the road?","yes",1586116405872,"Kayla","2",1,45,"F",3,1,"NULL","4187","Any addtional parameters were appended as additional columns",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","Controller-Question","Question2","Were the quilts sold by the side of the road?","no",1586116407241,"Kayla","2",1,45,"F",3,1,"NULL","5556","Any addtional parameters were appended as additional columns",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",74,0,"block2","NULL","PennController","74","_Trial_","End",1586116407452,"Kayla","2",1,45,"F",3,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",70,0,"block2","NULL","PennController","70","_Trial_","Start",1586116407455,"Kayla","2",1,11,"C",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",70,0,"block2","NULL","PennController","70","_Header_","Start",1586116407455,"Kayla","2",1,11,"C",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",70,0,"block2","NULL","PennController","70","_Header_","End",1586116407718,"Kayla","2",1,11,"C",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",70,0,"block2","NULL","Selector","stroop_response","Selection","3",1586116409062,"Kayla","2",1,11,"C",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",70,0,"block2","NULL","Controller-DashedSentence","DashedSentence","1","An",1586116420879,"Kayla","2",1,11,"C",2,1,"381","false","An impatient shopper shoved through the doors complained to the manager.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",70,0,"block2","NULL","Controller-DashedSentence","DashedSentence","2","impatient",1586116420879,"Kayla","2",1,11,"C",2,1,"466","false","An impatient shopper shoved through the doors complained to the manager.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",70,0,"block2","NULL","Controller-DashedSentence","DashedSentence","3","shopper",1586116420879,"Kayla","2",1,11,"C",2,1,"5024","false","An impatient shopper shoved through the doors complained to the manager.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",70,0,"block2","NULL","Controller-DashedSentence","DashedSentence","4","shoved",1586116420879,"Kayla","2",1,11,"C",2,1,"657","false","An impatient shopper shoved through the doors complained to the manager.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",70,0,"block2","NULL","Controller-DashedSentence","DashedSentence","5","through",1586116420879,"Kayla","2",1,11,"C",2,1,"243","false","An impatient shopper shoved through the doors complained to the manager.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",70,0,"block2","NULL","Controller-DashedSentence","DashedSentence","6","the",1586116420879,"Kayla","2",1,11,"C",2,1,"195","false","An impatient shopper shoved through the doors complained to the manager.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",70,0,"block2","NULL","Controller-DashedSentence","DashedSentence","7","doors",1586116420879,"Kayla","2",1,11,"C",2,1,"193","false","An impatient shopper shoved through the doors complained to the manager.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",70,0,"block2","NULL","Controller-DashedSentence","DashedSentence","8","complained",1586116420879,"Kayla","2",1,11,"C",2,1,"202","false","An impatient shopper shoved through the doors complained to the manager.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",70,0,"block2","NULL","Controller-DashedSentence","DashedSentence","9","to",1586116420879,"Kayla","2",1,11,"C",2,1,"198","false","An impatient shopper shoved through the doors complained to the manager.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",70,0,"block2","NULL","Controller-DashedSentence","DashedSentence","10","the",1586116420879,"Kayla","2",1,11,"C",2,1,"195","false","An impatient shopper shoved through the doors complained to the manager.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",70,0,"block2","NULL","Controller-DashedSentence","DashedSentence","11","manager.",1586116420879,"Kayla","2",1,11,"C",2,1,"210","false","An impatient shopper shoved through the doors complained to the manager.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",70,0,"block2","NULL","Controller-Question","Question","Did someone shove an impatient shopper through the doors?","no",1586116422088,"Kayla","2",1,11,"C",2,1,"NULL","1003","Any addtional parameters were appended as additional columns",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",70,0,"block2","NULL","PennController","70","_Trial_","End",1586116422302,"Kayla","2",1,11,"C",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","PennController","71","_Trial_","Start",1586116422304,"Kayla","2",1,12,"B",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","PennController","71","_Header_","Start",1586116422304,"Kayla","2",1,12,"B",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","PennController","71","_Header_","End",1586116422568,"Kayla","2",1,12,"B",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Selector","stroop_response","Selection","null",1586116424118,"Kayla","2",1,12,"B",2,1,"NULL","","",""
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","1","The",1586116426583,"Kayla","2",1,12,"B",2,1,"152","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","2","nervous",1586116426583,"Kayla","2",1,12,"B",2,1,"529","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","3","wrestler",1586116426583,"Kayla","2",1,12,"B",2,1,"37","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","4","who",1586116426583,"Kayla","2",1,12,"B",2,1,"38","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","5","was",1586116426583,"Kayla","2",1,12,"B",2,1,"37","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","6","hurried",1586116426583,"Kayla","2",1,12,"B",2,1,"37","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","7","through",1586116426583,"Kayla","2",1,12,"B",2,1,"37","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","8","the",1586116426583,"Kayla","2",1,12,"B",2,1,"38","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","9","stands",1586116426583,"Kayla","2",1,12,"B",2,1,"37","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","10","hadn't",1586116426583,"Kayla","2",1,12,"B",2,1,"38","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","11","seen",1586116426583,"Kayla","2",1,12,"B",2,1,"37","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","12","his",1586116426583,"Kayla","2",1,12,"B",2,1,"38","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","13","opponent.",1586116426583,"Kayla","2",1,12,"B",2,1,"37","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","1","The",1586116426583,"Kayla","2",1,12,"B",2,1,"152","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","2","nervous",1586116426583,"Kayla","2",1,12,"B",2,1,"529","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","3","wrestler",1586116426583,"Kayla","2",1,12,"B",2,1,"37","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","4","who",1586116426583,"Kayla","2",1,12,"B",2,1,"38","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","5","was",1586116426583,"Kayla","2",1,12,"B",2,1,"37","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","6","hurried",1586116426583,"Kayla","2",1,12,"B",2,1,"37","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","7","through",1586116426583,"Kayla","2",1,12,"B",2,1,"37","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","8","the",1586116426583,"Kayla","2",1,12,"B",2,1,"38","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","9","stands",1586116426583,"Kayla","2",1,12,"B",2,1,"37","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","10","hadn't",1586116426583,"Kayla","2",1,12,"B",2,1,"38","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","11","seen",1586116426583,"Kayla","2",1,12,"B",2,1,"37","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","12","his",1586116426583,"Kayla","2",1,12,"B",2,1,"38","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","13","opponent.",1586116426583,"Kayla","2",1,12,"B",2,1,"37","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","1","The",1586116426620,"Kayla","2",1,12,"B",2,1,"152","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
1586116509,"1baa4fb752f7ebba39b52132ef756e46","PennController",71,0,"block2","NULL","Controller-DashedSentence","DashedSentence","2","nervous",1586116426620,"Kayla","2",1,12,"B",2,1,"529","false","The nervous wrestler who was hurried through the stands hadn't seen his opponent.","Any addtional parameters were appended as additional columns"
